511, 564, 42, 82
511, 564, 42, 82
511, 564, 42, 82
510, 564, 42, 82
510, 564, 42, 82
510, 565, 42, 82
509, 565, 42, 82
509, 565, 42, 82
509, 565, 42, 82
509, 566, 42, 82
508, 566, 42, 82
508, 567, 42, 82
507, 567, 42, 82
507, 567, 42, 82
506, 567, 42, 82
506, 567, 42, 82
505, 567, 42, 82
505, 567, 42, 82
504, 567, 42, 82
503, 567, 42, 82
503, 567, 42, 82
502, 567, 42, 82
502, 567, 42, 82
501, 567, 42, 82
501, 567, 42, 82
500, 567, 42, 82
500, 568, 42, 82
499, 568, 42, 82
499, 568, 42, 82
498, 569, 42, 82
498, 569, 42, 82
497, 569, 42, 82
497, 569, 42, 82
497, 569, 42, 82
496, 569, 42, 82
496, 569, 42, 82
495, 569, 42, 82
495, 569, 42, 82
494, 569, 42, 82
494, 569, 42, 82
493, 569, 42, 82
493, 569, 42, 82
492, 570, 42, 82
492, 570, 42, 82
491, 570, 42, 82
490, 571, 42, 82
490, 571, 42, 82
489, 571, 42, 82
489, 572, 42, 82
488, 572, 42, 82
487, 572, 42, 82
487, 573, 42, 82
486, 573, 42, 82
485, 573, 42, 82
484, 573, 42, 82
484, 573, 42, 82
483, 573, 42, 82
482, 573, 42, 82
482, 573, 42, 82
481, 573, 42, 82
480, 574, 42, 82
480, 574, 42, 82
479, 574, 42, 82
479, 575, 42, 82
478, 575, 42, 82
477, 576, 42, 82
477, 576, 42, 82
476, 576, 42, 82
476, 576, 42, 82
476, 576, 42, 82
475, 576, 42, 82
475, 576, 42, 82
474, 576, 42, 82
474, 576, 42, 82
474, 576, 42, 82
473, 576, 42, 82
473, 577, 42, 82
472, 577, 42, 82
472, 577, 42, 82
471, 577, 42, 82
471, 577, 42, 82
470, 578, 42, 82
470, 578, 42, 82
469, 578, 42, 82
469, 579, 42, 82
468, 579, 42, 82
467, 579, 42, 82
466, 579, 42, 82
466, 579, 42, 82
465, 579, 42, 82
464, 579, 42, 82
464, 579, 42, 82
463, 579, 42, 82
462, 579, 42, 82
462, 579, 42, 82
461, 579, 42, 82
460, 579, 42, 82
460, 579, 42, 82
459, 580, 42, 82
458, 580, 42, 82
458, 580, 42, 82
457, 581, 42, 82
456, 581, 42, 82
456, 581, 42, 82
455, 581, 42, 82
455, 581, 42, 82
454, 581, 42, 82
454, 581, 42, 82
453, 581, 42, 82
453, 581, 42, 82
452, 581, 42, 82
452, 581, 42, 82
451, 581, 42, 82
451, 581, 42, 82
450, 581, 42, 82
450, 582, 42, 82
449, 582, 42, 82
448, 582, 42, 82
448, 583, 42, 82
447, 583, 42, 82
446, 583, 42, 82
446, 584, 42, 82
445, 584, 42, 82
444, 584, 42, 82
443, 584, 42, 82
442, 584, 42, 82
441, 584, 42, 82
440, 584, 42, 82
440, 584, 42, 82
439, 584, 42, 82
438, 584, 42, 82
437, 584, 42, 82
436, 584, 42, 82
436, 584, 42, 82
435, 585, 42, 82
434, 585, 42, 82
433, 586, 42, 82
433, 586, 42, 82
432, 586, 42, 82
432, 587, 42, 82
431, 587, 42, 82
430, 587, 42, 82
430, 588, 42, 82
430, 588, 42, 82
429, 588, 42, 82
429, 588, 42, 82
429, 588, 42, 82
429, 588, 42, 82
429, 588, 42, 82
428, 588, 42, 82
428, 589, 42, 82
428, 589, 42, 82
428, 589, 42, 82
428, 590, 42, 82
428, 590, 42, 82
427, 590, 42, 82
427, 591, 42, 82
427, 591, 42, 82
427, 591, 42, 82
427, 592, 42, 82
427, 592, 42, 82
427, 592, 42, 82
426, 592, 42, 82
426, 592, 42, 82
426, 592, 42, 82
426, 592, 42, 82
426, 592, 42, 82
426, 592, 42, 82
426, 592, 42, 82
426, 592, 42, 82
426, 593, 42, 82
426, 593, 42, 82
425, 594, 42, 82
425, 594, 42, 82
425, 595, 42, 82
425, 595, 42, 82
425, 596, 42, 82
425, 596, 42, 82
425, 596, 42, 82
425, 596, 42, 82
425, 597, 42, 82
425, 597, 42, 82
425, 597, 42, 82
425, 597, 42, 82
425, 597, 42, 82
425, 598, 42, 82
426, 598, 42, 82
426, 598, 42, 82
426, 599, 42, 82
426, 599, 42, 82
426, 600, 42, 82
426, 601, 42, 82
425, 601, 42, 82
425, 602, 42, 82
425, 602, 42, 82
425, 603, 42, 82
425, 603, 42, 82
425, 604, 42, 82
425, 604, 42, 82
425, 604, 42, 82
425, 604, 42, 82
425, 604, 42, 82
425, 605, 42, 82
425, 605, 42, 82
425, 605, 42, 82
425, 606, 42, 82
425, 606, 42, 82
425, 607, 42, 82
425, 607, 42, 82
425, 608, 42, 82
425, 608, 42, 82
425, 609, 42, 82
425, 609, 42, 82
425, 610, 42, 82
425, 610, 42, 82
425, 611, 42, 82
425, 612, 42, 82
426, 612, 42, 82
426, 612, 42, 82
426, 613, 42, 82
427, 613, 42, 82
427, 614, 42, 82
427, 614, 42, 82
428, 614, 42, 82
428, 615, 42, 82
429, 616, 42, 82
429, 616, 42, 82
429, 617, 42, 82
429, 618, 42, 82
429, 619, 42, 82
429, 620, 42, 82
429, 620, 42, 82
429, 620, 42, 82
430, 621, 42, 82
430, 622, 42, 82
430, 622, 42, 82
430, 623, 42, 82
430, 623, 42, 82
431, 623, 42, 82
431, 623, 42, 82
432, 623, 42, 82
432, 623, 42, 82
432, 624, 42, 82
432, 624, 42, 82
432, 625, 42, 82
433, 626, 42, 82
433, 626, 42, 82
433, 627, 42, 82
433, 627, 42, 82
433, 628, 42, 82
433, 629, 42, 82
433, 629, 42, 82
434, 630, 42, 82
434, 631, 42, 82
435, 631, 42, 82
435, 632, 42, 82
436, 632, 42, 82
437, 633, 42, 82
437, 633, 42, 82
438, 634, 42, 82
439, 634, 42, 82
440, 635, 42, 82
440, 635, 42, 82
440, 636, 42, 82
441, 637, 42, 82
441, 638, 42, 82
441, 638, 42, 82
442, 639, 42, 81
442, 639, 42, 81
443, 638, 42, 82
443, 635, 42, 82
444, 630, 42, 82
445, 626, 42, 82
446, 621, 42, 82
447, 616, 42, 82
448, 609, 42, 82
449, 605, 42, 82
450, 600, 42, 82
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
